BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year,quantity,MME
CHAIN PHARMACY,NV,CLARK,9143,28.688,400.0,1.5,80.0,2006,244320.0,43.032
CHAIN PHARMACY,NV,CLARK,9143,10.758,1200.0,1.5,10.0,2006,244320.0,16.137
CHAIN PHARMACY,NV,CLARK,9143,4.4825,500.0,1.5,10.0,2007,288755.0,6.72375
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2007,288755.0,13.4475
CHAIN PHARMACY,NV,CLARK,9193,0.6054,100.0,1.0,10.0,2007,294354.0,0.6054
CHAIN PHARMACY,NV,CLARK,9143,14.344,200.0,1.5,80.0,2007,288755.0,21.516
CHAIN PHARMACY,NV,CLARK,9193,1.2108,200.0,1.0,10.0,2007,294354.0,1.2108
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2008,327634.0,13.4475
CHAIN PHARMACY,NV,CLARK,9143,2.6895,200.0,1.5,15.0,2008,327634.0,4.03425
CHAIN PHARMACY,NV,CLARK,9143,1.793,200.0,1.5,10.0,2006,244320.0,2.6895
CHAIN PHARMACY,NV,CLARK,9143,3.5860000000000003,100.0,1.5,40.0,2007,288755.0,5.3790000000000004
CHAIN PHARMACY,NV,CLARK,9143,10.758,400.0,1.5,30.0,2008,327634.0,16.137
CHAIN PHARMACY,NV,CLARK,9143,4.03425,300.0,1.5,15.0,2006,244320.0,6.051375
CHAIN PHARMACY,NV,CLARK,9143,8.0685,600.0,1.5,15.0,2006,244320.0,12.10275
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2006,244320.0,13.4475
CHAIN PHARMACY,NV,CLARK,9143,21.516,300.0,1.5,80.0,2006,244320.0,32.274
CHAIN PHARMACY,NV,CLARK,9193,1.2108,200.0,1.0,10.0,2006,290793.0,1.2108
CHAIN PHARMACY,NV,CLARK,9143,6.72375,500.0,1.5,15.0,2007,288755.0,10.085625
CHAIN PHARMACY,NV,CLARK,9143,1.34475,300.0,1.5,5.0,2008,327634.0,2.017125
CHAIN PHARMACY,NV,CLARK,9143,3.5860000000000003,100.0,1.5,40.0,2008,327634.0,5.3790000000000004
CHAIN PHARMACY,NV,CLARK,9143,7.1720000000000015,800.0,1.5,10.0,2008,327634.0,10.758000000000003
CHAIN PHARMACY,NV,CLARK,9143,1.793,400.0,1.5,5.0,2008,327634.0,2.6895
CHAIN PHARMACY,NV,CLARK,9143,4.4825,500.0,1.5,10.0,2009,356914.0,6.72375
CHAIN PHARMACY,NV,CLARK,9143,7.1720000000000015,400.0,1.5,20.0,2009,356914.0,10.758000000000003
CHAIN PHARMACY,NV,CLARK,9143,1.793,100.0,1.5,20.0,2009,356914.0,2.6895
CHAIN PHARMACY,NV,CLARK,9193,0.9081,200.0,1.0,7.5,2009,289372.0,0.9081
CHAIN PHARMACY,NV,CLARK,9143,2.6895,200.0,1.5,15.0,2009,356914.0,4.03425
CHAIN PHARMACY,NV,CLARK,9193,0.6054,100.0,1.0,10.0,2010,314392.0,0.6054
CHAIN PHARMACY,NV,CLARK,9143,2.6895,300.0,1.5,10.0,2010,411832.0,4.03425
CHAIN PHARMACY,NV,CLARK,9143,5.379,600.0,1.5,10.0,2010,411832.0,8.0685
CHAIN PHARMACY,NV,CLARK,9143,5.379,600.0,1.5,10.0,2011,485566.0,8.0685
CHAIN PHARMACY,NV,CLARK,9143,0.8965,100.0,1.5,10.0,2011,485566.0,1.34475
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2011,317108.0,0.45405
CHAIN PHARMACY,NV,CLARK,9143,1.793,400.0,1.5,5.0,2011,485566.0,2.6895
CHAIN PHARMACY,NV,CLARK,9143,8.0685,300.0,1.5,30.0,2011,485566.0,12.10275
CHAIN PHARMACY,NV,CLARK,9143,5.379,600.0,1.5,10.0,2012,506162.0,8.0685
CHAIN PHARMACY,NV,CLARK,9193,2.7243,600.0,1.0,7.5,2012,299600.0,2.7243
CHAIN PHARMACY,NV,CLARK,9143,1.793,200.0,1.5,10.0,2012,506162.0,2.6895
CHAIN PHARMACY,NV,CLARK,9143,4.4825,500.0,1.5,10.0,2012,506162.0,6.72375
CHAIN PHARMACY,NV,CLARK,9143,0.672375,100.0,1.5,7.5,2012,506162.0,1.0085625
CHAIN PHARMACY,NV,CLARK,9193,24.216,4000.0,1.0,10.0,2012,299600.0,24.216
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2006,290793.0,0.45405
CHAIN PHARMACY,NV,CLARK,9143,8.0685,300.0,1.5,30.0,2007,288755.0,12.10275
CHAIN PHARMACY,NV,CLARK,9193,0.9081,200.0,1.0,7.5,2007,294354.0,0.9081
CHAIN PHARMACY,NV,CLARK,9143,0.672375,100.0,1.5,7.5,2008,327634.0,1.0085625
CHAIN PHARMACY,NV,CLARK,9143,2.017125,300.0,1.5,7.5,2008,327634.0,3.0256875
CHAIN PHARMACY,NV,CLARK,9143,5.379,100.0,1.5,60.0,2008,327634.0,8.0685
CHAIN PHARMACY,NV,CLARK,9193,0.9081,200.0,1.0,7.5,2008,291782.0,0.9081
CHAIN PHARMACY,NV,CLARK,9143,26.895,1000.0,1.5,30.0,2008,327634.0,40.3425
CHAIN PHARMACY,NV,CLARK,9143,13.4475,1000.0,1.5,15.0,2008,327634.0,20.17125
CHAIN PHARMACY,NV,CLARK,9143,4.4825,500.0,1.5,10.0,2008,327634.0,6.72375
CHAIN PHARMACY,NV,CLARK,9193,1.2108,200.0,1.0,10.0,2008,291782.0,1.2108
CHAIN PHARMACY,NV,CLARK,9143,14.344,200.0,1.5,80.0,2009,356914.0,21.516
CHAIN PHARMACY,NV,CLARK,9193,1.2108,200.0,1.0,10.0,2009,289372.0,1.2108
CHAIN PHARMACY,NV,CLARK,9143,28.688,400.0,1.5,80.0,2009,356914.0,43.032
CHAIN PHARMACY,NV,CLARK,9143,21.516,300.0,1.5,80.0,2009,356914.0,32.274
CHAIN PHARMACY,NV,CLARK,9143,6.72375,500.0,1.5,15.0,2009,356914.0,10.085625
CHAIN PHARMACY,NV,CLARK,9143,13.4475,500.0,1.5,30.0,2009,356914.0,20.17125
CHAIN PHARMACY,NV,CLARK,9143,0.8965,100.0,1.5,10.0,2009,356914.0,1.34475
CHAIN PHARMACY,NV,CLARK,9193,1.5135,500.0,1.0,5.0,2009,289372.0,1.5135
CHAIN PHARMACY,NV,CLARK,9143,3.5860000000000003,100.0,1.5,40.0,2009,356914.0,5.3790000000000004
CHAIN PHARMACY,NV,CLARK,9143,0.8965,100.0,1.5,10.0,2010,411832.0,1.34475
CHAIN PHARMACY,NV,CLARK,9143,26.895,1000.0,1.5,30.0,2010,411832.0,40.3425
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2010,411832.0,13.4475
CHAIN PHARMACY,NV,CLARK,9143,0.224125,100.0,1.5,2.5,2011,485566.0,0.3361875
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2011,485566.0,13.4475
CHAIN PHARMACY,NV,CLARK,9143,4.4825,500.0,1.5,10.0,2011,485566.0,6.72375
CHAIN PHARMACY,NV,CLARK,9193,0.9081,300.0,1.0,5.0,2011,317108.0,0.9081
CHAIN PHARMACY,NV,CLARK,9143,10.758,1200.0,1.5,10.0,2012,506162.0,16.137
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2012,299600.0,0.45405
CHAIN PHARMACY,NV,CLARK,9193,6.0539999999999985,1000.0,1.0,10.0,2012,299600.0,6.0539999999999985
CHAIN PHARMACY,NV,CLARK,9193,2.27025,500.0,1.0,7.5,2006,290793.0,2.27025
CHAIN PHARMACY,NV,CLARK,9143,13.4475,1000.0,1.5,15.0,2006,244320.0,20.17125
CHAIN PHARMACY,NV,CLARK,9193,1.8162,300.0,1.0,10.0,2006,290793.0,1.8162
CHAIN PHARMACY,NV,CLARK,9143,6.72375,500.0,1.5,15.0,2006,244320.0,10.085625
CHAIN PHARMACY,NV,CLARK,9143,3.361875,500.0,1.5,7.5,2006,244320.0,5.0428125
CHAIN PHARMACY,NV,NYE,9143,4.4825,500.0,1.5,10.0,2006,8651.0,6.72375
CHAIN PHARMACY,NV,NYE,9143,2.6895,300.0,1.5,10.0,2006,8651.0,4.03425
CHAIN PHARMACY,NV,NYE,9143,0.672375,100.0,1.5,7.5,2006,8651.0,1.0085625
CHAIN PHARMACY,NV,NYE,9143,0.4482,100.0,1.5,5.0,2006,8651.0,0.6723
CHAIN PHARMACY,NV,NYE,9143,0.8965,100.0,1.5,10.0,2006,8651.0,1.34475
CHAIN PHARMACY,NV,NYE,9143,25.102,2800.0,1.5,10.0,2006,8651.0,37.653
CHAIN PHARMACY,NV,CLARK,9143,5.379,1200.0,1.5,5.0,2009,356914.0,8.0685
CHAIN PHARMACY,NV,CLARK,9143,10.758,300.0,1.5,40.0,2009,356914.0,16.137
CHAIN PHARMACY,NV,CLARK,9143,1.793,200.0,1.5,10.0,2010,411832.0,2.6895
CHAIN PHARMACY,NV,CLARK,9193,1.2108,200.0,1.0,10.0,2011,317108.0,1.2108
CHAIN PHARMACY,NV,CLARK,9193,0.6054,200.0,1.0,5.0,2012,299600.0,0.6054
CHAIN PHARMACY,NV,CLARK,9193,0.18162,60.0,1.0,5.0,2012,299600.0,0.18162
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2012,506162.0,13.4475
CHAIN PHARMACY,NV,CLARK,9143,2.6895,300.0,1.5,10.0,2012,506162.0,4.03425
CHAIN PHARMACY,NV,CLARK,9193,16.9512,2800.0,1.0,10.0,2006,290793.0,16.9512
CHAIN PHARMACY,NV,CLARK,9193,0.3027,100.0,1.0,5.0,2006,290793.0,0.3027
CHAIN PHARMACY,NV,CLARK,9143,16.137,600.0,1.5,30.0,2006,244320.0,24.2055
CHAIN PHARMACY,NV,CLARK,9193,9.081,1500.0,1.0,10.0,2006,290793.0,9.081
CHAIN PHARMACY,NV,CLARK,9143,2.24125,500.0,1.5,5.0,2006,244320.0,3.361875
CHAIN PHARMACY,NV,CLARK,9143,4.03425,300.0,1.5,15.0,2007,288755.0,6.051375
CHAIN PHARMACY,NV,CLARK,9193,2.27025,500.0,1.0,7.5,2007,294354.0,2.27025
CHAIN PHARMACY,NV,CLARK,9193,1.8162,300.0,1.0,10.0,2007,294354.0,1.8162
CHAIN PHARMACY,NV,CLARK,9143,14.344,200.0,1.5,80.0,2008,327634.0,21.516
CHAIN PHARMACY,NV,CLARK,9193,0.6054,100.0,1.0,10.0,2008,291782.0,0.6054
CHAIN PHARMACY,NV,CLARK,9193,1.2108,200.0,1.0,10.0,2010,314392.0,1.2108
CHAIN PHARMACY,NV,CLARK,9143,0.44825,100.0,1.5,5.0,2011,485566.0,0.672375
CHAIN PHARMACY,NV,CLARK,9143,0.433502575,100.0,1.5,4.8355,2012,506162.0,0.6502538625000001
CHAIN PHARMACY,NV,CLARK,9143,8.0685,900.0,1.5,10.0,2012,506162.0,12.10275
CHAIN PHARMACY,NV,CLARK,9143,16.137,600.0,1.5,30.0,2008,327634.0,24.2055
CHAIN PHARMACY,NV,CLARK,9143,3.5860000000000003,200.0,1.5,20.0,2012,506162.0,5.3790000000000004
CHAIN PHARMACY,NV,CLARK,9193,15.135,2500.0,1.0,10.0,2012,299600.0,15.135
CHAIN PHARMACY,NV,CLARK,9193,6.0539999999999985,1000.0,1.0,10.0,2006,290793.0,6.0539999999999985
CHAIN PHARMACY,NV,CLARK,9143,2.24125,500.0,1.5,5.0,2007,288755.0,3.361875
CHAIN PHARMACY,NV,CLARK,9143,2.24125,500.0,1.5,5.0,2008,327634.0,3.361875
CHAIN PHARMACY,NV,CLARK,9193,6.0539999999999985,1000.0,1.0,10.0,2008,291782.0,6.0539999999999985
CHAIN PHARMACY,NV,CLARK,9193,12.108,2000.0,1.0,10.0,2009,289372.0,12.108
CHAIN PHARMACY,NV,CLARK,9193,0.3027,100.0,1.0,5.0,2010,314392.0,0.3027
CHAIN PHARMACY,NV,CLARK,9143,2.6895,300.0,1.5,10.0,2011,485566.0,4.03425
CHAIN PHARMACY,NV,CLARK,9143,26.895,1000.0,1.5,30.0,2011,485566.0,40.3425
CHAIN PHARMACY,NV,CLARK,9193,3.027,500.0,1.0,10.0,2007,294354.0,3.027
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2007,294354.0,0.45405
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2008,291782.0,0.45405
CHAIN PHARMACY,NV,CLARK,9143,2.017125,300.0,1.5,7.5,2009,356914.0,3.0256875
CHAIN PHARMACY,NV,CLARK,9143,1.34475,300.0,1.5,5.0,2010,411832.0,2.017125
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2010,314392.0,0.45405
CHAIN PHARMACY,NV,CLARK,9143,16.137,600.0,1.5,30.0,2011,485566.0,24.2055
CHAIN PHARMACY,NV,CLARK,9143,1.34475,200.0,1.5,7.5,2012,506162.0,2.017125
CHAIN PHARMACY,NV,CLARK,9143,0.8965,100.0,1.5,10.0,2012,506162.0,1.34475
CHAIN PHARMACY,NV,CLARK,9143,2.017125,300.0,1.5,7.5,2012,506162.0,3.0256875
CHAIN PHARMACY,NV,CLARK,9193,2.27025,500.0,1.0,7.5,2012,299600.0,2.27025
CHAIN PHARMACY,NV,CLARK,9143,0.8965,200.0,1.5,5.0,2007,288755.0,1.34475
CHAIN PHARMACY,NV,CLARK,9143,6.72375,500.0,1.5,15.0,2008,327634.0,10.085625
CHAIN PHARMACY,NV,CLARK,9143,0.8965,200.0,1.5,5.0,2008,327634.0,1.34475
CHAIN PHARMACY,NV,CLARK,9143,8.0685,300.0,1.5,30.0,2008,327634.0,12.10275
CHAIN PHARMACY,NV,CLARK,9193,0.3027,100.0,1.0,5.0,2009,289372.0,0.3027
CHAIN PHARMACY,NV,CLARK,9143,0.672375,100.0,1.5,7.5,2009,356914.0,1.0085625
CHAIN PHARMACY,NV,CLARK,9143,4.03425,300.0,1.5,15.0,2010,411832.0,6.051375
CHAIN PHARMACY,NV,CLARK,9143,14.344,400.0,1.5,40.0,2006,244320.0,21.516
CHAIN PHARMACY,NV,CLARK,9193,0.3027,100.0,1.0,5.0,2007,294354.0,0.3027
CHAIN PHARMACY,NV,CLARK,9143,8.965,1000.0,1.5,10.0,2009,356914.0,13.4475
CHAIN PHARMACY,NV,CLARK,9193,0.6054,100.0,1.0,10.0,2009,289372.0,0.6054
CHAIN PHARMACY,NV,CLARK,9193,1.8162,300.0,1.0,10.0,2009,289372.0,1.8162
CHAIN PHARMACY,NV,CLARK,9143,8.0685,300.0,1.5,30.0,2010,411832.0,12.10275
CHAIN PHARMACY,NV,CLARK,9193,3.027,500.0,1.0,10.0,2011,317108.0,3.027
CHAIN PHARMACY,NV,CLARK,9143,3.5860000000000003,400.0,1.5,10.0,2011,485566.0,5.3790000000000004
CHAIN PHARMACY,NV,CLARK,9143,21.516,800.0,1.5,30.0,2011,485566.0,32.274
CHAIN PHARMACY,NV,CLARK,9143,35.86,500.0,1.5,80.0,2006,244320.0,53.79
CHAIN PHARMACY,NV,CLARK,9193,7.8702,1300.0,1.0,10.0,2006,290793.0,7.8702
CHAIN PHARMACY,NV,CLARK,9143,17.93,2000.0,1.5,10.0,2007,288755.0,26.895
CHAIN PHARMACY,NV,CLARK,9143,13.4475,500.0,1.5,30.0,2007,288755.0,20.17125
CHAIN PHARMACY,NV,CLARK,9143,3.361875,500.0,1.5,7.5,2008,327634.0,5.0428125
CHAIN PHARMACY,NV,CLARK,9143,1.34475,300.0,1.5,5.0,2009,356914.0,2.017125
CHAIN PHARMACY,NV,CLARK,9143,4.03425,300.0,1.5,15.0,2009,356914.0,6.051375
CHAIN PHARMACY,NV,CLARK,9193,0.45405,100.0,1.0,7.5,2009,289372.0,0.45405
CHAIN PHARMACY,NV,CLARK,9143,10.758,1200.0,1.5,10.0,2010,411832.0,16.137
CHAIN PHARMACY,NV,CLARK,9143,32.274,1200.0,1.5,30.0,2010,411832.0,48.411
CHAIN PHARMACY,NV,CLARK,9143,10.758,1200.0,1.5,10.0,2011,485566.0,16.137
CHAIN PHARMACY,NV,CLARK,9143,16.137,600.0,1.5,30.0,2007,288755.0,24.2055
CHAIN PHARMACY,NV,CLARK,9193,2.4216,400.0,1.0,10.0,2007,294354.0,2.4216
CHAIN PHARMACY,NV,CLARK,9143,17.93,2000.0,1.5,10.0,2008,327634.0,26.895
CHAIN PHARMACY,NV,CLARK,9143,40.3425,1500.0,1.5,30.0,2008,327634.0,60.51375
CHAIN PHARMACY,NV,CLARK,9143,4.03425,600.0,1.5,7.5,2008,327634.0,6.051375
CHAIN PHARMACY,NV,CLARK,9143,2.24125,500.0,1.5,5.0,2009,356914.0,3.361875
CHAIN PHARMACY,NV,CLARK,9143,17.93,2000.0,1.5,10.0,2009,356914.0,26.895
CHAIN PHARMACY,NV,CLARK,9143,13.4475,1500.0,1.5,10.0,2012,506162.0,20.17125
CHAIN PHARMACY,NV,CLARK,9143,7.1720000000000015,800.0,1.5,10.0,2012,506162.0,10.758000000000003
CHAIN PHARMACY,NV,CLARK,9193,0.6054,100.0,1.0,10.0,2011,317108.0,0.6054
CHAIN PHARMACY,NV,CLARK,9143,35.86,500.0,1.5,80.0,2008,327634.0,53.79
CHAIN PHARMACY,NV,CLARK,9143,35.86,500.0,1.5,80.0,2009,356914.0,53.79
CHAIN PHARMACY,NV,CLARK,9193,2.4216,400.0,1.0,10.0,2010,314392.0,2.4216
CHAIN PHARMACY,NV,CLARK,9143,17.93,500.0,1.5,40.0,2010,411832.0,26.895
CHAIN PHARMACY,NV,CLARK,9193,12.108,2000.0,1.0,10.0,2007,294354.0,12.108
CHAIN PHARMACY,NV,CLARK,9143,53.79,2000.0,1.5,30.0,2009,356914.0,80.685
CHAIN PHARMACY,NV,CLARK,9193,7.5675,2500.0,1.0,5.0,2007,294354.0,7.5675
CHAIN PHARMACY,NV,CLARK,9143,26.895,3000.0,1.5,10.0,2007,288755.0,40.3425
CHAIN PHARMACY,NV,CLARK,9143,26.895,1000.0,1.5,30.0,2009,356914.0,40.3425
CHAIN PHARMACY,NV,CLARK,9143,0.433502575,100.0,1.5,4.8355,2010,411832.0,0.6502538625000001
CHAIN PHARMACY,NV,CLARK,9143,6.72375,1500.0,1.5,5.0,2010,411832.0,10.085625
CHAIN PHARMACY,NV,CLARK,9193,24.216,4000.0,1.0,10.0,2006,290793.0,24.216
CHAIN PHARMACY,NV,CLARK,9193,30.27,5000.0,1.0,10.0,2007,294354.0,30.27
CHAIN PHARMACY,NV,CLARK,9143,8.0685,1200.0,1.5,7.5,2009,356914.0,12.10275
CHAIN PHARMACY,NV,CLARK,9193,3.027,500.0,1.0,10.0,2010,314392.0,3.027
CHAIN PHARMACY,NV,CLARK,9143,3.361875,500.0,1.5,7.5,2009,356914.0,5.0428125
CHAIN PHARMACY,NV,CLARK,9193,15.135,2500.0,1.0,10.0,2006,290793.0,15.135
CHAIN PHARMACY,NV,CLARK,9193,3.027,500.0,1.0,10.0,2006,290793.0,3.027
CHAIN PHARMACY,NV,CLARK,9193,4.2378,700.0,1.0,10.0,2007,294354.0,4.2378
CHAIN PHARMACY,NV,CLARK,9193,18.162,3000.0,1.0,10.0,2008,291782.0,18.162
CHAIN PHARMACY,NV,CLARK,9143,53.79,2000.0,1.5,30.0,2008,327634.0,80.685
CHAIN PHARMACY,NV,CLARK,9193,3.6324,600.0,1.0,10.0,2009,289372.0,3.6324
CHAIN PHARMACY,NV,CLARK,9143,13.4475,1000.0,1.5,15.0,2010,411832.0,20.17125
CHAIN PHARMACY,NV,CLARK,9143,2.877444,600.0,1.5,5.35,2006,244320.0,4.316166
CHAIN PHARMACY,NV,CLARK,9143,21.516,300.0,1.5,80.0,2007,288755.0,32.274
CHAIN PHARMACY,NV,CLARK,9143,1.4387219999999998,300.0,1.5,5.35,2008,327634.0,2.1580829999999995
CHAIN PHARMACY,NV,CLARK,9193,11.35125,2500.0,1.0,7.5,2009,289372.0,11.35125
CHAIN PHARMACY,NV,CLARK,9143,32.274,1200.0,1.5,30.0,2009,356914.0,48.411
CHAIN PHARMACY,NV,CLARK,9143,4.79574,1000.0,1.5,5.35,2007,288755.0,7.1936100000000005
CHAIN PHARMACY,NV,CLARK,9193,3.027,500.0,1.0,10.0,2008,291782.0,3.027
CHAIN PHARMACY,NV,CLARK,9143,43.032,600.0,1.5,80.0,2008,327634.0,64.548
CHAIN PHARMACY,NV,CLARK,9143,0.86700515,200.0,1.5,4.8355,2008,327634.0,1.3005077250000001
CHAIN PHARMACY,NV,CLARK,9143,4.4825,1000.0,1.5,5.0,2010,411832.0,6.72375
CHAIN PHARMACY,NV,CLARK,9143,10.758,300.0,1.5,40.0,2007,288755.0,16.137
CHAIN PHARMACY,NV,CLARK,9143,0.80685,200.0,1.5,,2008,327634.0,1.210275
CHAIN PHARMACY,NV,CLARK,9143,3.361875,500.0,1.5,7.5,2010,411832.0,5.0428125
CHAIN PHARMACY,NV,CLARK,9193,0.9081,200.0,1.0,7.5,2010,314392.0,0.9081
CHAIN PHARMACY,NV,CLARK,9193,3.6324,600.0,1.0,10.0,2006,290793.0,3.6324
CHAIN PHARMACY,NV,CLARK,9193,30.27,5000.0,1.0,10.0,2006,290793.0,30.27
CHAIN PHARMACY,NV,CLARK,9143,344.256,9600.0,1.5,40.0,2007,288755.0,516.384
CHAIN PHARMACY,NV,CLARK,9143,2.42055,600.0,1.5,,2007,288755.0,3.6308249999999997
CHAIN PHARMACY,NV,CLARK,9143,1.7340103,400.0,1.5,4.8355,2007,288755.0,2.6010154500000002
CHAIN PHARMACY,NV,CLARK,9143,4.482,1000.0,1.5,5.0,2008,327634.0,6.723000000000001
CHAIN PHARMACY,NV,CLARK,9193,1.8162,300.0,1.0,10.0,2008,291782.0,1.8162
CHAIN PHARMACY,NV,CLARK,9143,129.096,1800.0,1.5,80.0,2008,327634.0,193.644
CHAIN PHARMACY,NV,CLARK,9143,48.411,3600.0,1.5,15.0,2008,327634.0,72.6165
CHAIN PHARMACY,NV,CLARK,9143,129.096,4800.0,1.5,30.0,2009,356914.0,193.644
CHAIN PHARMACY,NV,CLARK,9193,6.0539999999999985,1000.0,1.0,10.0,2009,289372.0,6.0539999999999985
CHAIN PHARMACY,NV,CLARK,9193,36.324,6000.0,1.0,10.0,2009,289372.0,36.324
CHAIN PHARMACY,NV,CLARK,9143,86.064,9600.0,1.5,10.0,2009,356914.0,129.096
CHAIN PHARMACY,NV,CLARK,9143,43.032,1200.0,1.5,40.0,2009,356914.0,64.548
CHAIN PHARMACY,NV,CLARK,9143,258.192,9600.0,1.5,30.0,2009,356914.0,387.288
CHAIN PHARMACY,NV,CLARK,9143,16.137,600.0,1.5,30.0,2009,356914.0,24.2055
CHAIN PHARMACY,NV,CLARK,9193,36.324,6000.0,1.0,10.0,2010,314392.0,36.324
CHAIN PHARMACY,NV,CLARK,9143,21.516,1200.0,1.5,20.0,2010,411832.0,32.274
CHAIN PHARMACY,NV,CLARK,9193,3.6324,600.0,1.0,10.0,2007,294354.0,3.6324
CHAIN PHARMACY,NV,CLARK,9143,28.688,400.0,1.5,80.0,2007,288755.0,43.032
CHAIN PHARMACY,NV,CLARK,9193,1.36215,300.0,1.0,7.5,2009,289372.0,1.36215
CHAIN PHARMACY,NV,CLARK,9143,0.959148,200.0,1.5,5.35,2007,288755.0,1.438722
CHAIN PHARMACY,NV,CLARK,9193,9.081,1500.0,1.0,10.0,2008,291782.0,9.081
CHAIN PHARMACY,NV,CLARK,9143,32.274,1200.0,1.5,30.0,2008,327634.0,48.411
CHAIN PHARMACY,NV,CLARK,9143,22.4125,2500.0,1.5,10.0,2009,356914.0,33.618750000000006
CHAIN PHARMACY,NV,CLARK,9143,40.3425,1500.0,1.5,30.0,2006,244320.0,60.51375
CHAIN PHARMACY,NV,CLARK,9143,35.86,500.0,1.5,80.0,2010,411832.0,53.79
CHAIN PHARMACY,NV,CLARK,9193,4.5405,1000.0,1.0,7.5,2006,290793.0,4.5405
CHAIN PHARMACY,NV,CLARK,9143,1.210275,300.0,1.5,,2006,244320.0,1.8154124999999999
CHAIN PHARMACY,NV,CLARK,9193,0.9081,200.0,1.0,7.5,2006,290793.0,0.9081
CHAIN PHARMACY,NV,CLARK,9193,6.81075,1500.0,1.0,7.5,2007,294354.0,6.81075
CHAIN PHARMACY,NV,CLARK,9143,0.672375,100.0,1.5,7.5,2007,288755.0,1.0085625
CHAIN PHARMACY,NV,CLARK,9193,2.27025,500.0,1.0,7.5,2008,291782.0,2.27025
CHAIN PHARMACY,NV,CLARK,9193,3.027,500.0,1.0,10.0,2009,289372.0,3.027
CHAIN PHARMACY,NV,CLARK,9193,9.081,1500.0,1.0,10.0,2009,289372.0,9.081
CHAIN PHARMACY,NV,CLARK,9193,9.081,1500.0,1.0,10.0,2010,314392.0,9.081
CHAIN PHARMACY,NV,CLARK,9193,4.8432,800.0,1.0,10.0,2006,290793.0,4.8432
