BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year,quantity,MME
RETAIL PHARMACY,HI,MAUI,9143,0.403425,100.0,1.5,,2007,21836.0,0.6051375
RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,1.0,10.0,2007,13292.0,0.6054
RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,1.0,5.0,2007,13292.0,1.5135
RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,1.5,5.0,2007,21836.0,0.672375
RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,1.0,7.5,2007,13292.0,0.45405
RETAIL PHARMACY,HI,MAUI,9193,2.27025,500.0,1.0,7.5,2007,13292.0,2.27025
RETAIL PHARMACY,HI,MAUI,9193,1.2108,200.0,1.0,10.0,2007,13292.0,1.2108
RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,1.0,7.5,2008,14680.0,0.45405
RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,1.5,5.0,2008,25291.0,0.672375
RETAIL PHARMACY,HI,MAUI,9193,1.2108,200.0,1.0,10.0,2008,14680.0,1.2108
RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,1.0,10.0,2008,14680.0,0.6054
RETAIL PHARMACY,HI,MAUI,9143,0.8965,200.0,1.5,5.0,2008,25291.0,1.34475
RETAIL PHARMACY,HI,MAUI,9193,1.36215,300.0,1.0,7.5,2009,14839.0,1.36215
RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,1.0,7.5,2009,14839.0,0.45405
RETAIL PHARMACY,HI,MAUI,9143,0.8965,200.0,1.5,5.0,2009,30931.0,1.34475
RETAIL PHARMACY,HI,MAUI,9143,1.34475,300.0,1.5,5.0,2009,30931.0,2.017125
RETAIL PHARMACY,HI,MAUI,9193,1.8162,400.0,1.0,7.5,2009,14839.0,1.8162
RETAIL PHARMACY,HI,MAUI,9193,3.027,1000.0,1.0,5.0,2010,13236.0,3.027
RETAIL PHARMACY,HI,MAUI,9193,1.2108,200.0,1.0,10.0,2010,13236.0,1.2108
RETAIL PHARMACY,HI,MAUI,9193,2.4216,400.0,1.0,10.0,2010,13236.0,2.4216
RETAIL PHARMACY,HI,MAUI,9143,0.403425,100.0,1.5,,2010,35714.0,0.6051375
RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,1.0,10.0,2010,13236.0,0.6054
RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,1.0,7.5,2011,12676.0,0.45405
RETAIL PHARMACY,HI,MAUI,9143,0.8965,200.0,1.5,5.0,2011,38223.0,1.34475
RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,1.0,5.0,2011,12676.0,1.5135
RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,1.5,5.0,2011,38223.0,0.672375
RETAIL PHARMACY,HI,MAUI,9193,1.2108,200.0,1.0,10.0,2011,12676.0,1.2108
RETAIL PHARMACY,HI,MAUI,9143,1.34475,100.0,1.5,15.0,2012,35894.0,2.017125
RETAIL PHARMACY,HI,MAUI,9143,2.24125,500.0,1.5,5.0,2012,35894.0,3.361875
RETAIL PHARMACY,HI,MAUI,9193,3.027,1000.0,1.0,5.0,2012,14488.0,3.027
RETAIL PHARMACY,HI,MAUI,9193,0.3027,100.0,1.0,5.0,2012,14488.0,0.3027
RETAIL PHARMACY,HI,MAUI,9143,0.8965,200.0,1.5,5.0,2012,35894.0,1.34475
RETAIL PHARMACY,HI,MAUI,9143,2.6895,100.0,1.5,30.0,2012,35894.0,4.03425
RETAIL PHARMACY,HI,MAUI,9143,1.793,100.0,1.5,20.0,2012,35894.0,2.6895
RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,1.0,7.5,2012,14488.0,0.45405
RETAIL PHARMACY,HI,MAUI,9143,3.13775,700.0,1.5,5.0,2012,35894.0,4.706625
RETAIL PHARMACY,HI,HAWAII,9193,6.81075,1500.0,1.0,7.5,2006,21186.0,6.81075
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2006,21186.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9143,0.44825,100.0,1.5,5.0,2006,19433.0,0.672375
RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,1.0,10.0,2006,21186.0,0.6054
RETAIL PHARMACY,HI,HAWAII,9143,1.34475,200.0,1.5,7.5,2006,19433.0,2.017125
RETAIL PHARMACY,HI,HAWAII,9143,1.793,100.0,1.5,20.0,2006,19433.0,2.6895
RETAIL PHARMACY,HI,HAWAII,9143,0.8965,100.0,1.5,10.0,2006,19433.0,1.34475
RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,1.0,7.5,2006,21186.0,0.45405
RETAIL PHARMACY,HI,HAWAII,9193,0.9081,200.0,1.0,7.5,2006,21186.0,0.9081
RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,1.0,7.5,2006,21186.0,1.36215
RETAIL PHARMACY,HI,HAWAII,9143,0.8964,200.0,1.5,5.0,2006,19433.0,1.3446
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2007,22506.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,1.0,10.0,2007,22506.0,1.2108
RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,1.0,10.0,2007,22506.0,3.027
RETAIL PHARMACY,HI,HAWAII,9143,1.3446,300.0,1.5,5.0,2007,21263.0,2.0169
RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,1.0,7.5,2007,22506.0,0.45405
RETAIL PHARMACY,HI,HAWAII,9193,4.5405,1000.0,1.0,7.5,2007,22506.0,4.5405
RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,1.5,10.0,2007,21263.0,2.6895
RETAIL PHARMACY,HI,HAWAII,9143,7.1720000000000015,200.0,1.5,40.0,2007,21263.0,10.758000000000003
RETAIL PHARMACY,HI,HAWAII,9143,10.758,1200.0,1.5,10.0,2007,21263.0,16.137
RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,1.5,7.5,2007,21263.0,1.0085625
RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,1.0,5.0,2007,22506.0,1.5135
RETAIL PHARMACY,HI,HAWAII,9193,0.3027,100.0,1.0,5.0,2007,22506.0,0.3027
RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,1.0,10.0,2008,24424.0,1.2108
RETAIL PHARMACY,HI,HAWAII,9193,0.3027,100.0,1.0,5.0,2008,24424.0,0.3027
RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,1.0,7.5,2008,24424.0,1.36215
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2008,24424.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,100.0,1.5,40.0,2008,24567.0,5.3790000000000004
RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,1.5,10.0,2008,24567.0,2.6895
RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,1.5,5.0,2008,24567.0,1.34475
RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,1.5,7.5,2008,24567.0,1.0085625
RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,1.0,7.5,2008,24424.0,0.45405
RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,1.0,10.0,2008,24424.0,0.6054
RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,1.0,7.5,2009,22869.0,0.45405
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2009,22869.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,1.0,10.0,2009,22869.0,3.027
RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,1.5,5.0,2009,26347.0,2.017125
RETAIL PHARMACY,HI,HAWAII,9143,10.758,400.0,1.5,30.0,2009,26347.0,16.137
RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,1.5,7.5,2009,26347.0,1.0085625
RETAIL PHARMACY,HI,HAWAII,9143,5.379,200.0,1.5,30.0,2009,26347.0,8.0685
RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,1.5,15.0,2009,26347.0,4.03425
RETAIL PHARMACY,HI,HAWAII,9193,1.8162,300.0,1.0,10.0,2009,22869.0,1.8162
RETAIL PHARMACY,HI,HAWAII,9143,9.41325,700.0,1.5,15.0,2009,26347.0,14.119875
RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,1.0,10.0,2009,22869.0,0.6054
RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,100.0,1.5,40.0,2009,26347.0,5.3790000000000004
RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,1.5,15.0,2009,26347.0,6.051375
RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,1.0,7.5,2010,22638.0,0.45405
RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,1.0,10.0,2010,22638.0,1.2108
RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,1.5,5.0,2010,29157.0,1.34475
RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,1.5,5.0,2010,29157.0,2.017125
RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,1.5,15.0,2010,29157.0,6.051375
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2010,22638.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9193,1.8162,300.0,1.0,10.0,2010,22638.0,1.8162
RETAIL PHARMACY,HI,HAWAII,9143,0.433502575,100.0,1.5,4.8355,2010,29157.0,0.6502538625000001
RETAIL PHARMACY,HI,HAWAII,9143,5.379,400.0,1.5,15.0,2010,29157.0,8.0685
RETAIL PHARMACY,HI,HAWAII,9193,0.6054,200.0,1.0,5.0,2010,22638.0,0.6054
RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,400.0,1.5,10.0,2010,29157.0,5.3790000000000004
RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,1.0,7.5,2010,22638.0,1.36215
RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,1.0,10.0,2010,22638.0,3.027
RETAIL PHARMACY,HI,HAWAII,9143,2.6895,600.0,1.5,5.0,2010,29157.0,4.03425
RETAIL PHARMACY,HI,HAWAII,9193,0.3027,100.0,1.0,5.0,2010,22638.0,0.3027
RETAIL PHARMACY,HI,HAWAII,9193,2.4216,400.0,1.0,10.0,2010,22638.0,2.4216
RETAIL PHARMACY,HI,HAWAII,9143,8.0685,600.0,1.5,15.0,2010,29157.0,12.10275
RETAIL PHARMACY,HI,HAWAII,9193,6.0539999999999985,1000.0,1.0,10.0,2010,22638.0,6.0539999999999985
RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,1.5,7.5,2010,29157.0,1.0085625
RETAIL PHARMACY,HI,HAWAII,9143,0.403425,100.0,1.5,,2010,29157.0,0.6051375
RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,1.0,10.0,2011,22907.0,3.027
RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,1.0,10.0,2011,22907.0,1.2108
RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,1.0,10.0,2011,22907.0,0.6054
RETAIL PHARMACY,HI,HAWAII,9143,5.379,100.0,1.5,60.0,2011,30835.0,8.0685
RETAIL PHARMACY,HI,HAWAII,9143,10.758,400.0,1.5,30.0,2011,30835.0,16.137
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2011,22907.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,1.5,10.0,2011,30835.0,2.6895
RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,1.5,15.0,2011,30835.0,4.03425
RETAIL PHARMACY,HI,HAWAII,9193,6.0539999999999985,1000.0,1.0,10.0,2011,22907.0,6.0539999999999985
RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,1.5,5.0,2011,30835.0,1.34475
RETAIL PHARMACY,HI,HAWAII,9193,0.9081,200.0,1.0,7.5,2011,22907.0,0.9081
RETAIL PHARMACY,HI,HAWAII,9143,0.44825,100.0,1.5,5.0,2011,30835.0,0.672375
RETAIL PHARMACY,HI,HAWAII,9143,7.1720000000000015,100.0,1.5,80.0,2011,30835.0,10.758000000000003
RETAIL PHARMACY,HI,HAWAII,9143,8.0685,300.0,1.5,30.0,2011,30835.0,12.10275
RETAIL PHARMACY,HI,HAWAII,9143,0.403425,100.0,1.5,,2011,30835.0,0.6051375
RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,1.5,7.5,2011,30835.0,1.0085625
RETAIL PHARMACY,HI,HAWAII,9143,5.379,200.0,1.5,30.0,2012,32492.0,8.0685
RETAIL PHARMACY,HI,HAWAII,9193,0.6054,100.0,1.0,10.0,2012,22610.0,0.6054
RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,1.0,10.0,2012,22610.0,3.027
RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,400.0,1.5,10.0,2012,32492.0,5.3790000000000004
RETAIL PHARMACY,HI,HAWAII,9143,7.1720000000000015,200.0,1.5,40.0,2012,32492.0,10.758000000000003
RETAIL PHARMACY,HI,HAWAII,9143,0.44825,100.0,1.5,5.0,2012,32492.0,0.672375
RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,1.5,10.0,2012,32492.0,2.6895
RETAIL PHARMACY,HI,HAWAII,9193,2.27025,500.0,1.0,7.5,2012,22610.0,2.27025
RETAIL PHARMACY,HI,HAWAII,9193,0.45405,100.0,1.0,7.5,2012,22610.0,0.45405
RETAIL PHARMACY,HI,HAWAII,9143,0.672375,100.0,1.5,7.5,2012,32492.0,1.0085625
RETAIL PHARMACY,HI,HAWAII,9143,2.6895,200.0,1.5,15.0,2012,32492.0,4.03425
RETAIL PHARMACY,HI,HAWAII,9143,8.0685,300.0,1.5,30.0,2012,32492.0,12.10275
RETAIL PHARMACY,HI,HAWAII,9143,1.34475,300.0,1.5,5.0,2012,32492.0,2.017125
RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,1.0,5.0,2012,22610.0,1.5135
RETAIL PHARMACY,HI,HAWAII,9193,1.36215,300.0,1.0,7.5,2012,22610.0,1.36215
RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,1.5,15.0,2012,32492.0,6.051375
RETAIL PHARMACY,HI,HAWAII,9193,0.3027,100.0,1.0,5.0,2012,22610.0,0.3027
RETAIL PHARMACY,HI,HAWAII,9143,0.8965,200.0,1.5,5.0,2012,32492.0,1.34475
RETAIL PHARMACY,HI,HAWAII,9193,1.2108,200.0,1.0,10.0,2012,22610.0,1.2108
RETAIL PHARMACY,HI,HAWAII,9193,6.0539999999999985,1000.0,1.0,10.0,2012,22610.0,6.0539999999999985
RETAIL PHARMACY,HI,HAWAII,9143,5.379,600.0,1.5,10.0,2006,19433.0,8.0685
RETAIL PHARMACY,HI,HAWAII,9143,14.344,400.0,1.5,40.0,2006,19433.0,21.516
RETAIL PHARMACY,HI,HAWAII,9193,6.0539999999999985,1000.0,1.0,10.0,2006,21186.0,6.0539999999999985
RETAIL PHARMACY,HI,HAWAII,9143,1.3446,300.0,1.5,5.0,2006,19433.0,2.0169
RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,1.0,5.0,2006,21186.0,1.5135
RETAIL PHARMACY,HI,HAWAII,9193,15.135,2500.0,1.0,10.0,2006,21186.0,15.135
RETAIL PHARMACY,HI,HAWAII,9143,4.4825,1000.0,1.5,5.0,2008,24567.0,6.72375
RETAIL PHARMACY,HI,HAWAII,9143,2.6895,300.0,1.5,10.0,2008,24567.0,4.03425
RETAIL PHARMACY,HI,HAWAII,9143,4.03425,300.0,1.5,15.0,2008,24567.0,6.051375
RETAIL PHARMACY,HI,HAWAII,9193,1.5135,500.0,1.0,5.0,2009,22869.0,1.5135
RETAIL PHARMACY,HI,HAWAII,9143,1.793,200.0,1.5,10.0,2009,26347.0,2.6895
RETAIL PHARMACY,HI,HONOLULU,9143,2.017125,300.0,1.5,7.5,2006,41795.0,3.0256875
RETAIL PHARMACY,HI,HONOLULU,9143,11.509776,2400.0,1.5,5.35,2006,41795.0,17.264664
RETAIL PHARMACY,HI,HONOLULU,9143,5.379,1200.0,1.5,5.0,2007,46521.0,8.0685
RETAIL PHARMACY,HI,HONOLULU,9193,3.027,500.0,1.0,10.0,2007,39404.0,3.027
RETAIL PHARMACY,HI,HONOLULU,9143,2.6892,400.0,1.5,7.5,2008,51849.0,4.0338
RETAIL PHARMACY,HI,HONOLULU,9143,1.3446,300.0,1.5,5.0,2006,41795.0,2.0169
RETAIL PHARMACY,HI,HONOLULU,9193,4.5405,1000.0,1.0,7.5,2007,39404.0,4.5405
RETAIL PHARMACY,HI,HONOLULU,9193,0.6054,100.0,1.0,10.0,2008,41873.0,0.6054
RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,1.5,5.0,2009,53836.0,2.017125
RETAIL PHARMACY,HI,HONOLULU,9143,1.793,400.0,1.5,5.0,2009,53836.0,2.6895
RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,1.0,7.5,2009,40544.0,2.27025
RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,1.0,7.5,2010,39088.0,2.27025
RETAIL PHARMACY,HI,HONOLULU,9193,0.45405,100.0,1.0,7.5,2010,39088.0,0.45405
RETAIL PHARMACY,HI,HONOLULU,9193,3.027,500.0,1.0,10.0,2010,39088.0,3.027
RETAIL PHARMACY,HI,HONOLULU,9193,4.5405,1000.0,1.0,7.5,2010,39088.0,4.5405
RETAIL PHARMACY,HI,HONOLULU,9143,0.8965,100.0,1.5,10.0,2010,65281.0,1.34475
RETAIL PHARMACY,HI,HONOLULU,9193,0.45405,100.0,1.0,7.5,2011,41404.0,0.45405
RETAIL PHARMACY,HI,HONOLULU,9143,0.672375,100.0,1.5,7.5,2011,75055.0,1.0085625
RETAIL PHARMACY,HI,HONOLULU,9193,0.9081,200.0,1.0,7.5,2011,41404.0,0.9081
RETAIL PHARMACY,HI,HONOLULU,9193,3.027,500.0,1.0,10.0,2011,41404.0,3.027
RETAIL PHARMACY,HI,HONOLULU,9143,2.017125,300.0,1.5,7.5,2011,75055.0,3.0256875
RETAIL PHARMACY,HI,HONOLULU,9193,0.6054,200.0,1.0,5.0,2011,41404.0,0.6054
RETAIL PHARMACY,HI,HONOLULU,9193,1.36215,300.0,1.0,7.5,2012,44827.0,1.36215
RETAIL PHARMACY,HI,HONOLULU,9193,0.6054,200.0,1.0,5.0,2012,44827.0,0.6054
RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,1.0,5.0,2012,44827.0,1.5135
RETAIL PHARMACY,HI,HONOLULU,9143,0.8965,200.0,1.5,5.0,2012,81847.0,1.34475
RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,1.5,5.0,2012,81847.0,2.017125
RETAIL PHARMACY,HI,MAUI,9143,0.403425,100.0,1.5,,2006,19208.0,0.6051375
RETAIL PHARMACY,HI,MAUI,9193,0.3027,100.0,1.0,5.0,2007,13292.0,0.3027
RETAIL PHARMACY,HI,MAUI,9143,0.8965,100.0,1.5,10.0,2007,21836.0,1.34475
RETAIL PHARMACY,HI,MAUI,9143,1.34475,300.0,1.5,5.0,2007,21836.0,2.017125
RETAIL PHARMACY,HI,MAUI,9143,2.6895,300.0,1.5,10.0,2007,21836.0,4.03425
RETAIL PHARMACY,HI,MAUI,9143,0.672375,100.0,1.5,7.5,2007,21836.0,1.0085625
RETAIL PHARMACY,HI,MAUI,9143,1.793,100.0,1.5,20.0,2008,25291.0,2.6895
RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,1.0,5.0,2008,14680.0,1.5135
RETAIL PHARMACY,HI,MAUI,9193,2.27025,500.0,1.0,7.5,2006,11345.0,2.27025
RETAIL PHARMACY,HI,MAUI,9143,2.241,500.0,1.5,5.0,2006,19208.0,3.3615000000000004
RETAIL PHARMACY,HI,MAUI,9143,1.34475,200.0,1.5,7.5,2006,19208.0,2.017125
