BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year,quantity,MME
RETAIL PHARMACY,MO,FRANKLIN,9143,2.6895,300.0,1.5,10.0,2009,14681.0,4.03425
RETAIL PHARMACY,MO,FRANKLIN,9143,14.344,200.0,1.5,80.0,2009,14681.0,21.516
RETAIL PHARMACY,MO,FRANKLIN,9143,10.758,200.0,1.5,60.0,2009,14681.0,16.137
RETAIL PHARMACY,MO,FRANKLIN,9143,10.758,400.0,1.5,30.0,2010,16735.0,16.137
RETAIL PHARMACY,MO,FRANKLIN,9143,5.379,100.0,1.5,60.0,2011,19286.0,8.0685
RETAIL PHARMACY,MO,FRANKLIN,9143,2.6895,300.0,1.5,10.0,2011,19286.0,4.03425
RETAIL PHARMACY,MO,FRANKLIN,9143,0.8965,100.0,1.5,10.0,2011,19286.0,1.34475
RETAIL PHARMACY,MO,FRANKLIN,9143,2.017125,300.0,1.5,7.5,2011,19286.0,3.0256875
RETAIL PHARMACY,MO,FRANKLIN,9143,5.379,600.0,1.5,10.0,2012,20608.0,8.0685
RETAIL PHARMACY,MO,BENTON,9143,1.793,100.0,1.5,20.0,2010,2768.0,2.6895
RETAIL PHARMACY,MO,BENTON,9143,7.1720000000000015,100.0,1.5,80.0,2010,2768.0,10.758000000000003
RETAIL PHARMACY,MO,BENTON,9193,2.27025,500.0,1.0,7.5,2010,3721.0,2.27025
RETAIL PHARMACY,MO,BENTON,9143,2.6895,200.0,1.5,15.0,2010,2768.0,4.03425
RETAIL PHARMACY,MO,BENTON,9143,0.672375,100.0,1.5,7.5,2010,2768.0,1.0085625
RETAIL PHARMACY,MO,BENTON,9193,3.027,500.0,1.0,10.0,2010,3721.0,3.027
RETAIL PHARMACY,MO,BENTON,9193,0.45405,100.0,1.0,7.5,2010,3721.0,0.45405
RETAIL PHARMACY,MO,BENTON,9193,3.027,500.0,1.0,10.0,2011,3606.0,3.027
RETAIL PHARMACY,MO,BENTON,9143,1.793,200.0,1.5,10.0,2011,3914.0,2.6895
RETAIL PHARMACY,MO,BENTON,9143,3.5860000000000003,400.0,1.5,10.0,2011,3914.0,5.3790000000000004
RETAIL PHARMACY,MO,BENTON,9193,0.6054,100.0,1.0,10.0,2011,3606.0,0.6054
RETAIL PHARMACY,MO,BENTON,9193,1.5135,500.0,1.0,5.0,2011,3606.0,1.5135
RETAIL PHARMACY,MO,BENTON,9193,18.162,3000.0,1.0,10.0,2011,3606.0,18.162
RETAIL PHARMACY,MO,BENTON,9143,0.8965,100.0,1.5,10.0,2012,4172.0,1.34475
RETAIL PHARMACY,MO,BENTON,9143,2.24125,500.0,1.5,5.0,2012,4172.0,3.361875
RETAIL PHARMACY,MO,BENTON,9193,3.027,1000.0,1.0,5.0,2012,2921.0,3.027
RETAIL PHARMACY,MO,BENTON,9143,1.793,200.0,1.5,10.0,2012,4172.0,2.6895
RETAIL PHARMACY,MO,BENTON,9143,4.03425,300.0,1.5,15.0,2012,4172.0,6.051375
RETAIL PHARMACY,MO,BENTON,9143,7.1720000000000015,100.0,1.5,80.0,2012,4172.0,10.758000000000003
RETAIL PHARMACY,MO,BENTON,9143,0.672375,100.0,1.5,7.5,2012,4172.0,1.0085625
RETAIL PHARMACY,MO,BENTON,9193,0.136215,30.0,1.0,7.5,2012,2921.0,0.136215
RETAIL PHARMACY,MO,BENTON,9143,2.017125,300.0,1.5,7.5,2012,4172.0,3.0256875
RETAIL PHARMACY,MO,BENTON,9143,2.6895,300.0,1.5,10.0,2012,4172.0,4.03425
RETAIL PHARMACY,MO,HENRY,9193,1.2108,200.0,1.0,10.0,2006,3657.0,1.2108
RETAIL PHARMACY,MO,HENRY,9193,0.45405,100.0,1.0,7.5,2006,3657.0,0.45405
RETAIL PHARMACY,MO,HENRY,9193,0.45405,100.0,1.0,7.5,2007,4172.0,0.45405
RETAIL PHARMACY,MO,HENRY,9143,2.24125,500.0,1.5,5.0,2007,2176.0,3.361875
RETAIL PHARMACY,MO,HENRY,9193,0.3027,100.0,1.0,5.0,2007,4172.0,0.3027
RETAIL PHARMACY,MO,HENRY,9193,0.6054,100.0,1.0,10.0,2007,4172.0,0.6054
RETAIL PHARMACY,MO,HENRY,9143,7.1720000000000015,100.0,1.5,80.0,2007,2176.0,10.758000000000003
RETAIL PHARMACY,MO,HENRY,9143,0.959148,200.0,1.5,5.35,2007,2176.0,1.438722
RETAIL PHARMACY,MO,HENRY,9143,4.4825,1000.0,1.5,5.0,2007,2176.0,6.72375
RETAIL PHARMACY,MO,HENRY,9193,1.2108,200.0,1.0,10.0,2007,4172.0,1.2108
RETAIL PHARMACY,MO,HENRY,9143,2.6895,300.0,1.5,10.0,2008,2454.0,4.03425
RETAIL PHARMACY,MO,HENRY,9143,2.24125,500.0,1.5,5.0,2008,2454.0,3.361875
RETAIL PHARMACY,MO,HENRY,9143,0.44825,100.0,1.5,5.0,2008,2454.0,0.672375
RETAIL PHARMACY,MO,HENRY,9193,0.6054,100.0,1.0,10.0,2008,4456.0,0.6054
RETAIL PHARMACY,MO,HENRY,9193,0.3027,100.0,1.0,5.0,2008,4456.0,0.3027
RETAIL PHARMACY,MO,HENRY,9193,0.136215,30.0,1.0,7.5,2008,4456.0,0.136215
RETAIL PHARMACY,MO,HENRY,9143,3.5860000000000003,100.0,1.5,40.0,2008,2454.0,5.3790000000000004
RETAIL PHARMACY,MO,HENRY,9143,5.379,100.0,1.5,60.0,2008,2454.0,8.0685
RETAIL PHARMACY,MO,HENRY,9193,1.5135,500.0,1.0,5.0,2008,4456.0,1.5135
RETAIL PHARMACY,MO,HENRY,9193,0.45405,100.0,1.0,7.5,2009,4379.0,0.45405
RETAIL PHARMACY,MO,HENRY,9143,1.34475,300.0,1.5,5.0,2009,2468.0,2.017125
RETAIL PHARMACY,MO,HENRY,9193,1.5135,500.0,1.0,5.0,2009,4379.0,1.5135
RETAIL PHARMACY,MO,HENRY,9193,0.3027,100.0,1.0,5.0,2009,4379.0,0.3027
RETAIL PHARMACY,MO,HENRY,9193,0.6054,100.0,1.0,10.0,2009,4379.0,0.6054
RETAIL PHARMACY,MO,HENRY,9193,0.136215,30.0,1.0,7.5,2009,4379.0,0.136215
RETAIL PHARMACY,MO,HENRY,9193,3.027,1000.0,1.0,5.0,2009,4379.0,3.027
RETAIL PHARMACY,MO,HENRY,9143,1.793,100.0,1.5,20.0,2009,2468.0,2.6895
RETAIL PHARMACY,MO,HENRY,9143,1.793,100.0,1.5,20.0,2010,3718.0,2.6895
RETAIL PHARMACY,MO,HENRY,9193,0.45405,100.0,1.0,7.5,2010,4542.0,0.45405
RETAIL PHARMACY,MO,HENRY,9143,2.24125,500.0,1.5,5.0,2010,3718.0,3.361875
RETAIL PHARMACY,MO,HENRY,9193,3.027,500.0,1.0,10.0,2010,4542.0,3.027
RETAIL PHARMACY,MO,HENRY,9193,1.5135,500.0,1.0,5.0,2010,4542.0,1.5135
RETAIL PHARMACY,MO,HENRY,9193,2.27025,500.0,1.0,7.5,2011,5010.0,2.27025
RETAIL PHARMACY,MO,HENRY,9193,0.9081,200.0,1.0,7.5,2011,5010.0,0.9081
RETAIL PHARMACY,MO,HENRY,9193,1.5135,500.0,1.0,5.0,2011,5010.0,1.5135
RETAIL PHARMACY,MO,HENRY,9193,0.45405,100.0,1.0,7.5,2011,5010.0,0.45405
RETAIL PHARMACY,MO,HENRY,9143,2.24125,500.0,1.5,5.0,2012,5073.0,3.361875
RETAIL PHARMACY,MO,HENRY,9193,0.6054,100.0,1.0,10.0,2012,5232.0,0.6054
RETAIL PHARMACY,MO,HENRY,9193,0.45405,100.0,1.0,7.5,2012,5232.0,0.45405
RETAIL PHARMACY,MO,HENRY,9193,0.136215,30.0,1.0,7.5,2012,5232.0,0.136215
RETAIL PHARMACY,MO,HENRY,9143,3.5860000000000003,100.0,1.5,40.0,2012,5073.0,5.3790000000000004
RETAIL PHARMACY,MO,HENRY,9193,3.027,1000.0,1.0,5.0,2012,5232.0,3.027
RETAIL PHARMACY,MO,PHELPS,9143,5.379,600.0,1.5,10.0,2009,18261.0,8.0685
RETAIL PHARMACY,MO,PHELPS,9143,10.758,1200.0,1.5,10.0,2009,18261.0,16.137
RETAIL PHARMACY,MO,PHELPS,9143,0.8965,200.0,1.5,5.0,2009,18261.0,1.34475
RETAIL PHARMACY,MO,PHELPS,9143,1.793,200.0,1.5,10.0,2009,18261.0,2.6895
RETAIL PHARMACY,MO,PHELPS,9143,2.6895,300.0,1.5,10.0,2009,18261.0,4.03425
RETAIL PHARMACY,MO,PHELPS,9143,4.03425,300.0,1.5,15.0,2009,18261.0,6.051375
RETAIL PHARMACY,MO,PHELPS,9143,4.4825,500.0,1.5,10.0,2009,18261.0,6.72375
RETAIL PHARMACY,MO,PHELPS,9143,2.24125,500.0,1.5,5.0,2009,18261.0,3.361875
RETAIL PHARMACY,MO,PHELPS,9143,0.8965,200.0,1.5,5.0,2010,19204.0,1.34475
RETAIL PHARMACY,MO,PHELPS,9143,1.793,200.0,1.5,10.0,2010,19204.0,2.6895
RETAIL PHARMACY,MO,PHELPS,9143,1.34475,300.0,1.5,5.0,2010,19204.0,2.017125
RETAIL PHARMACY,MO,PHELPS,9143,2.6895,100.0,1.5,30.0,2010,19204.0,4.03425
RETAIL PHARMACY,MO,PHELPS,9143,3.5860000000000003,100.0,1.5,40.0,2010,19204.0,5.3790000000000004
RETAIL PHARMACY,MO,PHELPS,9143,2.24125,500.0,1.5,5.0,2010,19204.0,3.361875
RETAIL PHARMACY,MO,PHELPS,9143,1.34475,200.0,1.5,7.5,2011,19377.0,2.017125
RETAIL PHARMACY,MO,PHELPS,9143,2.6895,100.0,1.5,30.0,2011,19377.0,4.03425
RETAIL PHARMACY,MO,PHELPS,9143,1.793,100.0,1.5,20.0,2011,19377.0,2.6895
RETAIL PHARMACY,MO,PHELPS,9143,0.8965,200.0,1.5,5.0,2011,19377.0,1.34475
RETAIL PHARMACY,MO,PHELPS,9143,5.379,100.0,1.5,60.0,2011,19377.0,8.0685
RETAIL PHARMACY,MO,PHELPS,9143,2.6895,100.0,1.5,30.0,2012,18000.0,4.03425
RETAIL PHARMACY,MO,PHELPS,9193,3.6324,600.0,1.0,10.0,2012,7901.0,3.6324
RETAIL PHARMACY,MO,PHELPS,9143,5.379,600.0,1.5,10.0,2012,18000.0,8.0685
RETAIL PHARMACY,MO,PHELPS,9143,2.24125,500.0,1.5,5.0,2012,18000.0,3.361875
RETAIL PHARMACY,MO,RANDOLPH,9143,3.5860000000000003,200.0,1.5,20.0,2010,2031.0,5.3790000000000004
RETAIL PHARMACY,MO,RANDOLPH,9193,6.0539999999999985,1000.0,1.0,10.0,2010,2631.0,6.0539999999999985
RETAIL PHARMACY,MO,RANDOLPH,9143,0.44825,100.0,1.5,5.0,2011,2316.0,0.672375
RETAIL PHARMACY,MO,RANDOLPH,9143,3.5860000000000003,200.0,1.5,20.0,2011,2316.0,5.3790000000000004
RETAIL PHARMACY,MO,RANDOLPH,9193,3.027,1000.0,1.0,5.0,2011,2813.0,3.027
RETAIL PHARMACY,MO,RANDOLPH,9193,1.5135,500.0,1.0,5.0,2011,2813.0,1.5135
RETAIL PHARMACY,MO,RANDOLPH,9193,3.027,1000.0,1.0,5.0,2012,2657.0,3.027
RETAIL PHARMACY,MO,RANDOLPH,9143,3.5860000000000003,100.0,1.5,40.0,2012,2365.0,5.3790000000000004
RETAIL PHARMACY,MO,RANDOLPH,9143,1.34475,100.0,1.5,15.0,2012,2365.0,2.017125
RETAIL PHARMACY,MO,RANDOLPH,9143,2.6895,100.0,1.5,30.0,2012,2365.0,4.03425
RETAIL PHARMACY,MO,RANDOLPH,9193,0.45405,100.0,1.0,7.5,2012,2657.0,0.45405
RETAIL PHARMACY,MO,RANDOLPH,9143,1.793,200.0,1.5,10.0,2012,2365.0,2.6895
RETAIL PHARMACY,MO,RANDOLPH,9143,4.4825,1000.0,1.5,5.0,2012,2365.0,6.72375
RETAIL PHARMACY,MO,RANDOLPH,9193,0.136215,30.0,1.0,7.5,2012,2657.0,0.136215
RETAIL PHARMACY,MO,ADAIR,9143,1.793,200.0,1.5,10.0,2006,2404.0,2.6895
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2006,2499.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9193,0.45405,100.0,1.0,7.5,2006,2499.0,0.45405
RETAIL PHARMACY,MO,ADAIR,9143,2.6895,300.0,1.5,10.0,2006,2404.0,4.03425
RETAIL PHARMACY,MO,ADAIR,9193,0.3027,100.0,1.0,5.0,2006,2499.0,0.3027
RETAIL PHARMACY,MO,ADAIR,9193,0.9081,200.0,1.0,7.5,2006,2499.0,0.9081
RETAIL PHARMACY,MO,ADAIR,9193,0.6054,100.0,1.0,10.0,2006,2499.0,0.6054
RETAIL PHARMACY,MO,ADAIR,9143,0.2241,100.0,1.5,2.5,2006,2404.0,0.33615
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2007,2792.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9193,0.45405,100.0,1.0,7.5,2007,2792.0,0.45405
RETAIL PHARMACY,MO,ADAIR,9143,7.1720000000000015,100.0,1.5,80.0,2007,2641.0,10.758000000000003
RETAIL PHARMACY,MO,ADAIR,9143,0.672375,100.0,1.5,7.5,2007,2641.0,1.0085625
RETAIL PHARMACY,MO,ADAIR,9193,0.3027,100.0,1.0,5.0,2007,2792.0,0.3027
RETAIL PHARMACY,MO,ADAIR,9143,1.793,100.0,1.5,20.0,2007,2641.0,2.6895
RETAIL PHARMACY,MO,ADAIR,9193,0.6054,100.0,1.0,10.0,2007,2792.0,0.6054
RETAIL PHARMACY,MO,ADAIR,9193,0.9081,200.0,1.0,7.5,2007,2792.0,0.9081
RETAIL PHARMACY,MO,ADAIR,9193,1.8162,400.0,1.0,7.5,2007,2792.0,1.8162
RETAIL PHARMACY,MO,ADAIR,9143,0.4482,200.0,1.5,2.5,2008,2592.0,0.6723
RETAIL PHARMACY,MO,ADAIR,9193,0.9081,200.0,1.0,7.5,2008,3173.0,0.9081
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2008,3173.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9143,6.72375,500.0,1.5,15.0,2008,2592.0,10.085625
RETAIL PHARMACY,MO,ADAIR,9193,0.27243,60.0,1.0,7.5,2008,3173.0,0.27243
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2009,3387.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9193,2.27025,500.0,1.0,7.5,2009,3387.0,2.27025
RETAIL PHARMACY,MO,ADAIR,9193,3.027,500.0,1.0,10.0,2009,3387.0,3.027
RETAIL PHARMACY,MO,ADAIR,9143,6.72375,1500.0,1.5,5.0,2009,2744.0,10.085625
RETAIL PHARMACY,MO,ADAIR,9193,0.45405,100.0,1.0,7.5,2009,3387.0,0.45405
RETAIL PHARMACY,MO,ADAIR,9193,0.6054,100.0,1.0,10.0,2009,3387.0,0.6054
RETAIL PHARMACY,MO,ADAIR,9143,4.4825,1000.0,1.5,5.0,2010,3111.0,6.72375
RETAIL PHARMACY,MO,ADAIR,9143,2.24125,500.0,1.5,5.0,2010,3111.0,3.361875
RETAIL PHARMACY,MO,ADAIR,9143,0.8965,100.0,1.5,10.0,2010,3111.0,1.34475
RETAIL PHARMACY,MO,ADAIR,9193,0.9081,300.0,1.0,5.0,2010,3927.0,0.9081
RETAIL PHARMACY,MO,ADAIR,9143,1.793,100.0,1.5,20.0,2010,3111.0,2.6895
RETAIL PHARMACY,MO,ADAIR,9143,5.379,100.0,1.5,60.0,2010,3111.0,8.0685
RETAIL PHARMACY,MO,ADAIR,9193,0.45405,100.0,1.0,7.5,2010,3927.0,0.45405
RETAIL PHARMACY,MO,ADAIR,9143,1.34475,300.0,1.5,5.0,2010,3111.0,2.017125
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2010,3927.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9143,0.672375,100.0,1.5,7.5,2011,3962.0,1.0085625
RETAIL PHARMACY,MO,ADAIR,9143,1.34475,100.0,1.5,15.0,2011,3962.0,2.017125
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2011,4264.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9143,3.5860000000000003,400.0,1.5,10.0,2011,3962.0,5.3790000000000004
RETAIL PHARMACY,MO,ADAIR,9193,2.27025,500.0,1.0,7.5,2011,4264.0,2.27025
RETAIL PHARMACY,MO,ADAIR,9193,3.027,500.0,1.0,10.0,2011,4264.0,3.027
RETAIL PHARMACY,MO,ADAIR,9143,2.6895,300.0,1.5,10.0,2011,3962.0,4.03425
RETAIL PHARMACY,MO,ADAIR,9193,0.136215,30.0,1.0,7.5,2011,4264.0,0.136215
RETAIL PHARMACY,MO,ADAIR,9143,2.24125,500.0,1.5,5.0,2011,3962.0,3.361875
RETAIL PHARMACY,MO,ADAIR,9193,4.5405,1000.0,1.0,7.5,2012,3718.0,4.5405
RETAIL PHARMACY,MO,ADAIR,9143,7.1720000000000015,100.0,1.5,80.0,2012,4397.0,10.758000000000003
RETAIL PHARMACY,MO,ADAIR,9193,1.5135,500.0,1.0,5.0,2012,3718.0,1.5135
RETAIL PHARMACY,MO,ADAIR,9143,3.5860000000000003,400.0,1.5,10.0,2012,4397.0,5.3790000000000004
RETAIL PHARMACY,MO,ADAIR,9143,5.379,100.0,1.5,60.0,2012,4397.0,8.0685
RETAIL PHARMACY,MO,ADAIR,9143,2.017125,300.0,1.5,7.5,2012,4397.0,3.0256875
RETAIL PHARMACY,MO,ADAIR,9143,1.793,200.0,1.5,10.0,2012,4397.0,2.6895
RETAIL PHARMACY,MO,ADAIR,9193,3.027,500.0,1.0,10.0,2012,3718.0,3.027
RETAIL PHARMACY,MO,ADAIR,9143,2.6895,300.0,1.5,10.0,2012,4397.0,4.03425
RETAIL PHARMACY,MO,ADAIR,9193,0.6054,100.0,1.0,10.0,2012,3718.0,0.6054
RETAIL PHARMACY,MO,ADAIR,9143,0.672375,100.0,1.5,7.5,2012,4397.0,1.0085625
RETAIL PHARMACY,MO,DUNKLIN,9193,2.27025,500.0,1.0,7.5,2006,4644.0,2.27025
RETAIL PHARMACY,MO,DUNKLIN,9193,0.3027,100.0,1.0,5.0,2006,4644.0,0.3027
RETAIL PHARMACY,MO,DUNKLIN,9193,3.027,500.0,1.0,10.0,2006,4644.0,3.027
RETAIL PHARMACY,MO,DUNKLIN,9193,2.27025,500.0,1.0,7.5,2007,5627.0,2.27025
RETAIL PHARMACY,MO,DUNKLIN,9193,3.027,500.0,1.0,10.0,2007,5627.0,3.027
RETAIL PHARMACY,MO,DUNKLIN,9193,2.27025,500.0,1.0,7.5,2008,6816.0,2.27025
RETAIL PHARMACY,MO,DUNKLIN,9193,3.027,500.0,1.0,10.0,2008,6816.0,3.027
