BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,MME_Conversion_Factor,dos_str,year,quantity,MME
RETAIL PHARMACY,WY,NATRONA,9143,2.24125,500.0,1.5,5.0,2009,8099.0,3.361875
RETAIL PHARMACY,WY,NATRONA,9143,1.793,200.0,1.5,10.0,2009,8099.0,2.6895
RETAIL PHARMACY,WY,NATRONA,9193,6.0539999999999985,1000.0,1.0,10.0,2009,9681.0,6.0539999999999985
RETAIL PHARMACY,WY,NATRONA,9193,1.8162,400.0,1.0,7.5,2009,9681.0,1.8162
RETAIL PHARMACY,WY,NATRONA,9143,0.8965,100.0,1.5,10.0,2009,8099.0,1.34475
RETAIL PHARMACY,WY,NATRONA,9193,2.27025,500.0,1.0,7.5,2010,12663.0,2.27025
RETAIL PHARMACY,WY,JOHNSON,9143,0.672375,100.0,1.5,7.5,2007,359.0,1.0085625
RETAIL PHARMACY,WY,JOHNSON,9143,5.379,600.0,1.5,10.0,2007,359.0,8.0685
RETAIL PHARMACY,WY,JOHNSON,9143,2.24125,500.0,1.5,5.0,2007,359.0,3.361875
RETAIL PHARMACY,WY,JOHNSON,9143,0.8965,100.0,1.5,10.0,2007,359.0,1.34475
RETAIL PHARMACY,WY,JOHNSON,9143,0.44825,100.0,1.5,5.0,2007,359.0,0.672375
RETAIL PHARMACY,WY,JOHNSON,9193,1.5135,500.0,1.0,5.0,2007,275.0,1.5135
RETAIL PHARMACY,WY,JOHNSON,9143,1.793,200.0,1.5,10.0,2008,353.0,2.6895
RETAIL PHARMACY,WY,JOHNSON,9143,3.5860000000000003,100.0,1.5,40.0,2008,353.0,5.3790000000000004
RETAIL PHARMACY,WY,JOHNSON,9193,3.027,1000.0,1.0,5.0,2008,310.0,3.027
RETAIL PHARMACY,WY,JOHNSON,9193,1.5135,500.0,1.0,5.0,2008,310.0,1.5135
RETAIL PHARMACY,WY,JOHNSON,9193,2.27025,500.0,1.0,7.5,2008,310.0,2.27025
RETAIL PHARMACY,WY,JOHNSON,9193,4.5405,1500.0,1.0,5.0,2009,376.0,4.5405
RETAIL PHARMACY,WY,JOHNSON,9143,4.4825,1000.0,1.5,5.0,2009,413.0,6.72375
RETAIL PHARMACY,WY,JOHNSON,9143,7.1720000000000015,100.0,1.5,80.0,2009,413.0,10.758000000000003
RETAIL PHARMACY,WY,JOHNSON,9143,8.0685,600.0,1.5,15.0,2009,413.0,12.10275
RETAIL PHARMACY,WY,JOHNSON,9143,1.793,200.0,1.5,10.0,2009,413.0,2.6895
RETAIL PHARMACY,WY,JOHNSON,9193,3.027,1000.0,1.0,5.0,2009,376.0,3.027
RETAIL PHARMACY,WY,JOHNSON,9193,0.6054,200.0,1.0,5.0,2009,376.0,0.6054
RETAIL PHARMACY,WY,JOHNSON,9143,1.34475,200.0,1.5,7.5,2010,513.0,2.017125
RETAIL PHARMACY,WY,JOHNSON,9193,1.5135,500.0,1.0,5.0,2010,307.0,1.5135
RETAIL PHARMACY,WY,JOHNSON,9193,3.027,1000.0,1.0,5.0,2010,307.0,3.027
RETAIL PHARMACY,WY,JOHNSON,9193,2.27025,500.0,1.0,7.5,2010,307.0,2.27025
RETAIL PHARMACY,WY,JOHNSON,9143,1.793,100.0,1.5,20.0,2010,513.0,2.6895
RETAIL PHARMACY,WY,JOHNSON,9143,0.8965,100.0,1.5,10.0,2010,513.0,1.34475
RETAIL PHARMACY,WY,JOHNSON,9143,2.24125,500.0,1.5,5.0,2010,513.0,3.361875
RETAIL PHARMACY,WY,JOHNSON,9193,3.027,1000.0,1.0,5.0,2011,328.0,3.027
RETAIL PHARMACY,WY,JOHNSON,9143,1.793,200.0,1.5,10.0,2011,718.0,2.6895
RETAIL PHARMACY,WY,JOHNSON,9143,2.24125,500.0,1.5,5.0,2011,718.0,3.361875
RETAIL PHARMACY,WY,JOHNSON,9143,1.34475,200.0,1.5,7.5,2011,718.0,2.017125
RETAIL PHARMACY,WY,JOHNSON,9143,0.44825,100.0,1.5,5.0,2011,718.0,0.672375
RETAIL PHARMACY,WY,JOHNSON,9143,7.1720000000000015,200.0,1.5,40.0,2011,718.0,10.758000000000003
RETAIL PHARMACY,WY,JOHNSON,9143,5.379,1200.0,1.5,5.0,2011,718.0,8.0685
RETAIL PHARMACY,WY,JOHNSON,9143,0.672375,100.0,1.5,7.5,2011,718.0,1.0085625
RETAIL PHARMACY,WY,JOHNSON,9143,2.6895,100.0,1.5,30.0,2011,718.0,4.03425
RETAIL PHARMACY,WY,JOHNSON,9143,7.1720000000000015,200.0,1.5,40.0,2012,628.0,10.758000000000003
RETAIL PHARMACY,WY,JOHNSON,9143,0.672375,100.0,1.5,7.5,2012,628.0,1.0085625
RETAIL PHARMACY,WY,JOHNSON,9193,1.5135,500.0,1.0,5.0,2012,476.0,1.5135
RETAIL PHARMACY,WY,JOHNSON,9143,3.5860000000000003,400.0,1.5,10.0,2012,628.0,5.3790000000000004
RETAIL PHARMACY,WY,JOHNSON,9143,2.6895,600.0,1.5,5.0,2012,628.0,4.03425
RETAIL PHARMACY,WY,CROOK,9143,0.672375,100.0,1.5,7.5,2010,155.0,1.0085625
RETAIL PHARMACY,WY,CROOK,9193,0.45405,100.0,1.0,7.5,2010,277.0,0.45405
RETAIL PHARMACY,WY,CROOK,9193,0.3027,100.0,1.0,5.0,2010,277.0,0.3027
RETAIL PHARMACY,WY,CROOK,9143,3.5860000000000003,100.0,1.5,40.0,2010,155.0,5.3790000000000004
RETAIL PHARMACY,WY,CROOK,9193,0.45405,100.0,1.0,7.5,2011,212.0,0.45405
RETAIL PHARMACY,WY,CROOK,9193,0.3027,100.0,1.0,5.0,2011,212.0,0.3027
RETAIL PHARMACY,WY,CROOK,9143,0.44825,100.0,1.5,5.0,2011,77.0,0.672375
RETAIL PHARMACY,WY,CROOK,9143,1.793,100.0,1.5,20.0,2011,77.0,2.6895
RETAIL PHARMACY,WY,CROOK,9193,0.9081,200.0,1.0,7.5,2011,212.0,0.9081
RETAIL PHARMACY,WY,CROOK,9193,0.45405,100.0,1.0,7.5,2012,149.0,0.45405
RETAIL PHARMACY,WY,CROOK,9193,1.5135,500.0,1.0,5.0,2012,149.0,1.5135
RETAIL PHARMACY,WY,LARAMIE,9193,4.5405,1500.0,1.0,5.0,2006,5094.0,4.5405
RETAIL PHARMACY,WY,LARAMIE,9193,3.027,500.0,1.0,10.0,2006,5094.0,3.027
RETAIL PHARMACY,WY,LARAMIE,9193,0.9081,300.0,1.0,5.0,2006,5094.0,0.9081
RETAIL PHARMACY,WY,LARAMIE,9143,1.793,100.0,1.5,20.0,2006,6654.0,2.6895
RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,2006,6654.0,1.34475
RETAIL PHARMACY,WY,LARAMIE,9143,14.344,200.0,1.5,80.0,2006,6654.0,21.516
RETAIL PHARMACY,WY,LARAMIE,9143,0.672375,100.0,1.5,7.5,2006,6654.0,1.0085625
RETAIL PHARMACY,WY,LARAMIE,9193,0.6054,200.0,1.0,5.0,2006,5094.0,0.6054
RETAIL PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,2006,5094.0,0.45405
RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,200.0,1.5,7.5,2006,6654.0,2.017125
RETAIL PHARMACY,WY,LARAMIE,9143,0.403425,100.0,1.5,,2006,6654.0,0.6051375
RETAIL PHARMACY,WY,LARAMIE,9193,7.5675,2500.0,1.0,5.0,2006,5094.0,7.5675
RETAIL PHARMACY,WY,LARAMIE,9143,3.5860000000000003,200.0,1.5,20.0,2006,6654.0,5.3790000000000004
RETAIL PHARMACY,WY,LARAMIE,9143,7.1720000000000015,200.0,1.5,40.0,2006,6654.0,10.758000000000003
RETAIL PHARMACY,WY,LARAMIE,9143,7.1720000000000015,400.0,1.5,20.0,2007,7659.0,10.758000000000003
RETAIL PHARMACY,WY,LARAMIE,9143,3.13775,700.0,1.5,5.0,2007,7659.0,4.706625
RETAIL PHARMACY,WY,LARAMIE,9193,3.027,500.0,1.0,10.0,2007,6070.0,3.027
RETAIL PHARMACY,WY,LARAMIE,9143,1.793,100.0,1.5,20.0,2007,7659.0,2.6895
RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,2007,7659.0,1.34475
RETAIL PHARMACY,WY,LARAMIE,9143,3.5860000000000003,100.0,1.5,40.0,2007,7659.0,5.3790000000000004
RETAIL PHARMACY,WY,LARAMIE,9143,2.6895,200.0,1.5,15.0,2007,7659.0,4.03425
RETAIL PHARMACY,WY,LARAMIE,9143,0.44825,100.0,1.5,5.0,2007,7659.0,0.672375
RETAIL PHARMACY,WY,LARAMIE,9193,0.6054,200.0,1.0,5.0,2007,6070.0,0.6054
RETAIL PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,2007,6070.0,0.45405
RETAIL PHARMACY,WY,LARAMIE,9193,4.5405,1500.0,1.0,5.0,2007,6070.0,4.5405
RETAIL PHARMACY,WY,LARAMIE,9193,0.9081,200.0,1.0,7.5,2007,6070.0,0.9081
RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,200.0,1.5,7.5,2007,7659.0,2.017125
RETAIL PHARMACY,WY,LARAMIE,9193,2.27025,500.0,1.0,7.5,2007,6070.0,2.27025
RETAIL PHARMACY,WY,LARAMIE,9193,1.2108,400.0,1.0,5.0,2007,6070.0,1.2108
RETAIL PHARMACY,WY,LARAMIE,9143,1.34475,300.0,1.5,5.0,2008,8411.0,2.017125
RETAIL PHARMACY,WY,LARAMIE,9143,3.5860000000000003,200.0,1.5,20.0,2008,8411.0,5.3790000000000004
RETAIL PHARMACY,WY,LARAMIE,9143,0.672375,100.0,1.5,7.5,2008,8411.0,1.0085625
RETAIL PHARMACY,WY,LARAMIE,9143,4.4825,500.0,1.5,10.0,2008,8411.0,6.72375
RETAIL PHARMACY,WY,LARAMIE,9193,4.5405,1500.0,1.0,5.0,2008,6361.0,4.5405
RETAIL PHARMACY,WY,LARAMIE,9143,4.03425,900.0,1.5,5.0,2008,8411.0,6.051375
RETAIL PHARMACY,WY,LARAMIE,9143,7.1720000000000015,200.0,1.5,40.0,2008,8411.0,10.758000000000003
RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,2008,8411.0,1.34475
RETAIL PHARMACY,WY,LARAMIE,9143,1.793,200.0,1.5,10.0,2008,8411.0,2.6895
RETAIL PHARMACY,WY,LARAMIE,9143,0.44825,100.0,1.5,5.0,2008,8411.0,0.672375
RETAIL PHARMACY,WY,LARAMIE,9143,8.0685,600.0,1.5,15.0,2008,8411.0,12.10275
RETAIL PHARMACY,WY,LARAMIE,9193,1.36215,300.0,1.0,7.5,2009,7464.0,1.36215
RETAIL PHARMACY,WY,LARAMIE,9193,3.027,500.0,1.0,10.0,2009,7464.0,3.027
RETAIL PHARMACY,WY,LARAMIE,9143,6.72375,1500.0,1.5,5.0,2009,9165.0,10.085625
RETAIL PHARMACY,WY,LARAMIE,9193,0.9081,200.0,1.0,7.5,2009,7464.0,0.9081
RETAIL PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,2009,9165.0,1.34475
RETAIL PHARMACY,WY,LARAMIE,9193,9.081,1500.0,1.0,10.0,2009,7464.0,9.081
RETAIL PHARMACY,WY,LARAMIE,9143,1.793,200.0,1.5,10.0,2009,9165.0,2.6895
RETAIL PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,2009,7464.0,0.45405
RETAIL PHARMACY,WY,LARAMIE,9143,5.379,1200.0,1.5,5.0,2009,9165.0,8.0685
RETAIL PHARMACY,WY,LARAMIE,9143,0.80685,200.0,1.5,,2009,9165.0,1.210275
RETAIL PHARMACY,WY,LARAMIE,9143,2.24125,500.0,1.5,5.0,2009,9165.0,3.361875
RETAIL PHARMACY,WY,LARAMIE,9143,2.6895,300.0,1.5,10.0,2009,9165.0,4.03425
RETAIL PHARMACY,WY,LARAMIE,9143,1.793,400.0,1.5,5.0,2010,10480.0,2.6895
RETAIL PHARMACY,WY,LARAMIE,9143,2.24125,500.0,1.5,5.0,2010,10480.0,3.361875
RETAIL PHARMACY,WY,LARAMIE,9143,2.6895,100.0,1.5,30.0,2010,10480.0,4.03425
CHAIN PHARMACY,WY,NATRONA,9143,1.34475,300.0,1.5,5.0,2006,5368.0,2.017125
CHAIN PHARMACY,WY,NATRONA,9193,0.15135,100.0,1.0,2.5,2006,7218.0,0.15135
CHAIN PHARMACY,WY,NATRONA,9193,0.45405,100.0,1.0,7.5,2006,7218.0,0.45405
CHAIN PHARMACY,WY,NATRONA,9143,2.24125,500.0,1.5,5.0,2007,6388.0,3.361875
CHAIN PHARMACY,WY,NATRONA,9143,1.793,400.0,1.5,5.0,2007,6388.0,2.6895
CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,2007,6388.0,1.34475
CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,2007,8698.0,1.5135
CHAIN PHARMACY,WY,NATRONA,9143,2.6895,200.0,1.5,15.0,2007,6388.0,4.03425
CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,2008,8482.0,0.6054
CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,2008,8482.0,1.5135
CHAIN PHARMACY,WY,NATRONA,9143,7.1720000000000015,100.0,1.5,80.0,2009,8099.0,10.758000000000003
CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,2009,9681.0,0.6054
CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,2010,9217.0,1.34475
CHAIN PHARMACY,WY,NATRONA,9193,0.6054,100.0,1.0,10.0,2010,12663.0,0.6054
CHAIN PHARMACY,WY,NATRONA,9193,0.45405,100.0,1.0,7.5,2010,12663.0,0.45405
CHAIN PHARMACY,WY,NATRONA,9193,0.3027,100.0,1.0,5.0,2010,12663.0,0.3027
CHAIN PHARMACY,WY,NATRONA,9143,1.34475,200.0,1.5,7.5,2010,9217.0,2.017125
CHAIN PHARMACY,WY,NATRONA,9143,1.793,200.0,1.5,10.0,2010,9217.0,2.6895
CHAIN PHARMACY,WY,NATRONA,9143,7.1720000000000015,200.0,1.5,40.0,2010,9217.0,10.758000000000003
CHAIN PHARMACY,WY,NATRONA,9193,0.45405,100.0,1.0,7.5,2011,14730.0,0.45405
CHAIN PHARMACY,WY,NATRONA,9143,2.6895,200.0,1.5,15.0,2011,10378.0,4.03425
CHAIN PHARMACY,WY,NATRONA,9193,0.6054,200.0,1.0,5.0,2011,14730.0,0.6054
CHAIN PHARMACY,WY,NATRONA,9143,0.44825,100.0,1.5,5.0,2011,10378.0,0.672375
CHAIN PHARMACY,WY,NATRONA,9193,1.2108,200.0,1.0,10.0,2011,14730.0,1.2108
CHAIN PHARMACY,WY,NATRONA,9193,0.9081,200.0,1.0,7.5,2011,14730.0,0.9081
CHAIN PHARMACY,WY,NATRONA,9143,1.793,400.0,1.5,5.0,2011,10378.0,2.6895
CHAIN PHARMACY,WY,NATRONA,9193,2.27025,500.0,1.0,7.5,2011,14730.0,2.27025
CHAIN PHARMACY,WY,NATRONA,9193,3.027,500.0,1.0,10.0,2011,14730.0,3.027
CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,2011,14730.0,1.5135
CHAIN PHARMACY,WY,NATRONA,9143,0.8965,200.0,1.5,5.0,2012,12780.0,1.34475
CHAIN PHARMACY,WY,NATRONA,9143,1.793,100.0,1.5,20.0,2012,12780.0,2.6895
CHAIN PHARMACY,WY,NATRONA,9193,1.5135,500.0,1.0,5.0,2012,13585.0,1.5135
CHAIN PHARMACY,WY,LARAMIE,9143,4.4825,1000.0,1.5,5.0,2006,6654.0,6.72375
CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,2007,6070.0,1.5135
CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,2007,6070.0,0.3027
CHAIN PHARMACY,WY,LARAMIE,9193,1.2108,200.0,1.0,10.0,2008,6361.0,1.2108
CHAIN PHARMACY,WY,LARAMIE,9143,3.5860000000000003,100.0,1.5,40.0,2009,9165.0,5.3790000000000004
CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,2009,7464.0,0.3027
CHAIN PHARMACY,WY,LARAMIE,9143,8.0685,300.0,1.5,30.0,2009,9165.0,12.10275
CHAIN PHARMACY,WY,LARAMIE,9143,7.1720000000000015,100.0,1.5,80.0,2009,9165.0,10.758000000000003
CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,2009,7464.0,1.5135
CHAIN PHARMACY,WY,LARAMIE,9193,0.6054,200.0,1.0,5.0,2009,7464.0,0.6054
CHAIN PHARMACY,WY,LARAMIE,9143,1.34475,100.0,1.5,15.0,2010,10480.0,2.017125
CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,2010,9037.0,0.3027
CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,2010,9037.0,1.5135
CHAIN PHARMACY,WY,LARAMIE,9143,8.0685,300.0,1.5,30.0,2010,10480.0,12.10275
CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,2010,10480.0,1.34475
CHAIN PHARMACY,WY,LARAMIE,9193,0.6054,100.0,1.0,10.0,2010,9037.0,0.6054
CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,2011,9829.0,1.5135
CHAIN PHARMACY,WY,LARAMIE,9143,0.44825,100.0,1.5,5.0,2011,11654.0,0.672375
CHAIN PHARMACY,WY,LARAMIE,9143,1.793,100.0,1.5,20.0,2011,11654.0,2.6895
CHAIN PHARMACY,WY,LARAMIE,9193,1.36215,300.0,1.0,7.5,2011,9829.0,1.36215
CHAIN PHARMACY,WY,LARAMIE,9143,2.6895,100.0,1.5,30.0,2011,11654.0,4.03425
CHAIN PHARMACY,WY,LARAMIE,9193,0.3027,100.0,1.0,5.0,2011,9829.0,0.3027
CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,200.0,1.5,5.0,2011,11654.0,1.34475
CHAIN PHARMACY,WY,LARAMIE,9193,0.45405,100.0,1.0,7.5,2011,9829.0,0.45405
CHAIN PHARMACY,WY,LARAMIE,9143,1.34475,100.0,1.5,15.0,2012,13973.0,2.017125
CHAIN PHARMACY,WY,LARAMIE,9143,0.8965,100.0,1.5,10.0,2012,13973.0,1.34475
CHAIN PHARMACY,WY,LARAMIE,9193,1.5135,500.0,1.0,5.0,2012,10631.0,1.5135
CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,2006,2599.0,0.6054
CHAIN PHARMACY,WY,FREMONT,9193,0.45405,100.0,1.0,7.5,2006,2599.0,0.45405
CHAIN PHARMACY,WY,FREMONT,9143,0.8964,200.0,1.5,5.0,2006,1812.0,1.3446
CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,2006,2599.0,1.5135
CHAIN PHARMACY,WY,FREMONT,9193,0.3027,100.0,1.0,5.0,2006,2599.0,0.3027
CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,2007,2985.0,0.6054
CHAIN PHARMACY,WY,FREMONT,9143,1.34475,300.0,1.5,5.0,2007,1933.0,2.017125
CHAIN PHARMACY,WY,FREMONT,9143,3.5860000000000003,200.0,1.5,20.0,2007,1933.0,5.3790000000000004
CHAIN PHARMACY,WY,FREMONT,9193,2.27025,500.0,1.0,7.5,2007,2985.0,2.27025
CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,2007,2985.0,1.5135
CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,2008,3728.0,0.6054
CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,2008,3728.0,1.5135
CHAIN PHARMACY,WY,FREMONT,9193,2.27025,500.0,1.0,7.5,2008,3728.0,2.27025
CHAIN PHARMACY,WY,FREMONT,9143,1.793,200.0,1.5,10.0,2009,2926.0,2.6895
CHAIN PHARMACY,WY,FREMONT,9143,3.5860000000000003,200.0,1.5,20.0,2009,2926.0,5.3790000000000004
CHAIN PHARMACY,WY,FREMONT,9193,3.027,500.0,1.0,10.0,2009,4021.0,3.027
CHAIN PHARMACY,WY,FREMONT,9193,1.5135,500.0,1.0,5.0,2010,5310.0,1.5135
CHAIN PHARMACY,WY,FREMONT,9143,2.017125,300.0,1.5,7.5,2010,3030.0,3.0256875
CHAIN PHARMACY,WY,FREMONT,9143,0.44825,100.0,1.5,5.0,2010,3030.0,0.672375
CHAIN PHARMACY,WY,FREMONT,9193,2.27025,500.0,1.0,7.5,2010,5310.0,2.27025
CHAIN PHARMACY,WY,FREMONT,9193,0.6054,200.0,1.0,5.0,2010,5310.0,0.6054
CHAIN PHARMACY,WY,FREMONT,9143,3.5860000000000003,100.0,1.5,40.0,2010,3030.0,5.3790000000000004
CHAIN PHARMACY,WY,FREMONT,9193,0.3027,100.0,1.0,5.0,2010,5310.0,0.3027
CHAIN PHARMACY,WY,FREMONT,9143,0.8965,100.0,1.5,10.0,2010,3030.0,1.34475
CHAIN PHARMACY,WY,FREMONT,9193,0.3027,100.0,1.0,5.0,2011,5907.0,0.3027
CHAIN PHARMACY,WY,FREMONT,9193,0.6054,100.0,1.0,10.0,2011,5907.0,0.6054
CHAIN PHARMACY,WY,FREMONT,9193,0.45405,100.0,1.0,7.5,2011,5907.0,0.45405
RETAIL PHARMACY,WY,NIOBRARA,9193,0.3027,100.0,1.0,5.0,2006,109.0,0.3027
RETAIL PHARMACY,WY,NIOBRARA,9193,3.027,500.0,1.0,10.0,2006,109.0,3.027
RETAIL PHARMACY,WY,NIOBRARA,9193,1.5135,500.0,1.0,5.0,2007,95.0,1.5135
RETAIL PHARMACY,WY,NIOBRARA,9193,0.45405,100.0,1.0,7.5,2007,95.0,0.45405
